"","name","review","rating"
"85","Stork Craft Hoop Glider and Ottoman, White/Beige","Beware, this chair is very horribly made!! The springs pop out of the bottom with no weight on it. When you can pop them back in they sit extremely uncomfortably!!! My bottom Hurt and was numb after just 10min. Thought it might just be me but my husband is a very fit guy and sat on it for a total of 15min and was complaining as well. Sadly the cushions aren\'t well made either. Would HIGHLY recommend spending a little extra money for a chair that you can ACTUALLY sit in and use.",1
"86","Baby Einstein Take Along Tunes","Both of my kids like this toy. It keeps the little one\'s attention for a few minutes at a time.",NA
"87","Leachco Snoogle Total Body Pillow","I am 5 months pregnant and have not been able to sleep for about 2 months now.  I saw this pillow and had next day service hoping this would help.  NOT! I think if there was two i would have better support but not for $75.00 each. I would not recommend this pillow.  Once you open it you own it it is not covered at all so you are pretty much stuck with it.  I strongly suggest if you know some one who has it try it before you waste your money like i did.",NA
"88","ChooMee Sip\'n Soft Top - Red and Purple","I bought these, but didn\'t end up needing them. We only used them once. Great concept and the time we used them, I didn\'t have any issues.",4
"89","Real Nappies Diaper Liners, 100 Sheets","We didn\'t use these much when our son was little, for regular diaper rash use I prefer the fleece liners. However, since he started eating solid foods, and having messier diapers to change, we\'ve starting using these a lot. It makes clean up so much easier! Also, they can be washed if they are just wet. This fact makes me question the ""flushable"" claim, so I just put them in the trash. Great product for cloth diaper users who are just a little squeamish about large amounts of BM in the washer.",5
"90","North States Superyard Play Yard, Grey, 6 Panel","I happily ordered a second system for my in-laws home.I cannot stress enough that if you buy ANY play-yard for the purpose of leaving your child unattended, then you are going to have issues of some sort.We purchased this initially because our 13 month old had simply outgrown the pack-n-play as a play area.  He needed the room to move around, whether crawling, standing, or even attempting to walk.  However, what he didn\'t need was to get into things, pull items off tables or chew on wires.  And that\'s with me sitting right there.I have the base package and it\'s set up in the hexagon shape with no problems.  We are not constantly opening and closing the system, nor would I want to.  I don\'t want to weaken the joints or closures. So, I simply lift my 25-lb child up and over.We sit in the yard with our child, rolling the ball back and forth, he can stand up or crawl around safely.",5
"91","Stroller Organizer PLUS Hooks for Strollers - Stroller Accessories Pack - Use as Car Organizer or Small Diaper Bag - Universal, Fits Most Handlebar of Pram/Baby Buggy Brands Like Britax, Maclaren, Bob, Chicco, etc. and Jogger, Umbrella, Double or Travel System - Two Insulated Cup Holders - Black Console with Roomy Storage - Must-Have for Every Parent - Satisfaction Guaranteed","I have another stroller organizer that velcros onto the handlebar, I far prefer the clips on this one. I like the phone and zipper pouch. The cup holders are too small for my needs. I have a large tervis cup that didn\'t fit, which didn\'t surprise me but I tried to put a regular sized plastic bottle and it didn\'t really fit. My britax b-agile double stroller doesn\'t have a cup holder and I take my water everywhere so for me the small cup holder is a bit of a deal breaker.Overall the organizer is well constructed and looks like it will hold up nicely. The hooks are very well designed. I like that they rotate and swivel to accommodate any stroller or bag.Disclosure: I was given this product for free in exchange for an honest review.",4
"92","Playtex Diaper Genie Elite Diaper Disposal Pail, White","We have a diaper genie II for our first child, I love it - it is easy to use and keeps the smell out wonderfully, and I have a very sensitive sense of smell.  When we found out we were having twins, we needed another pail for their nursery since the first child is still in diapers.  I saw the Elite, and thought it would be just like the original II, but with the step pedal, a little easier to operate.  We have been using this for two months now and have moved it to the garage since we can\'t stand how it doesn\'t keep the smell out.  Every time it is opened, you get a whiff that lingers for some time.  With the number if diapers we are changing, it is too much.  We are moving the one from our toddler\'s room to the nursery and stepping up his potty training.",3
"93","Dappi Comfy Fit Cloth Diaper Bundle, White, Medium","Great deal, soft absorbent inserts, no leaks, comfortable leg gussets, dries quickly. I\'ll be buying more soon! Great for transitioning to cloth diapering!",5
"94","Safety 1st Magnetic Locking System","I installed the previous version (Tot Loks) at my old house. LOVED them. Went to buy more (for a new house) and saw these. I love these even more. Installation was MUCH, MUCH, MUCH easier. The locks seem to open easier (with the key). By this I mean that it seems that I don\'t need to be as precise with the key placement in order to get the doors to open. They are more ""plasticky"" than the Tot Loks, and I was concerned that they might break. But, that hasn\'t been a problem.Pros: Totally hidden locks. Easy to use. Can disengage (and re-engage) instantly and easily. Extremely safe. Very much improved installation (vs previous version)Cons: Have to be installed. Potential to damage cabinets during installation (if not careful).I\'m still firmly in the baby years, but I actually love these beyond babyproofing. I love being able to lock bathroom cabinets when guests are over (to avoid an busy-bodies rumaging through my stuff).If I didn\'t already have TONS of spare magnentic keys from my Tot Lok sets, I\'d recommend buying the smaller sets. That way you end up with more keys. More keys = better. You\'re bound to misplace them (or lock them inside the cabinets) from time to time. It\'s nice to have a key in each bathroom and a few in the kitchen.",5
